Unnamed: 0,sup_type,name,address_street,city,postcode,lat,long,website,email,telephone,supplier_contact,supplier_contact_email,supplier_contact_telephone,percent_recyclablenum,percent_efwnum,provides_a_rebateyn,supplier_auditislist_yes_no_na,supplier_audit_date_completed,notes,hierarchy,origin
604,Charity,Second Chance Reuse Store (Leeds),86 Sample Street,Leeds,P8 6SS,53.8429664,-1.6387216,https://www.example-charity.org,contact.604@example-charity.org,04102 800302,,,,41.9,,0,,,,Reuse,synthetic_sample_data
605,Charity,Hope Support Network (Manchester),55 Sample Street,Manchester,U4 4OT,53.4670906,-2.1558426,https://www.example-charity.org,contact.605@example-charity.org,04594 103876,,,,,,1,,,,Reuse,synthetic_sample_data
606,Charity,Hope Reuse Store (Coventry),75 Sample Street,Coventry,L1 9DE,52.3695735,-1.5496062,https://www.example-charity.org,contact.606@example-charity.org,01162 177312,,,,,,1,,,,Reuse,synthetic_sample_data
607,Charity,Compass Community Trust (London),46 Sample Street,London,X3 6RH,51.6499928,-0.2180631,https://www.example-charity.org,contact.607@example-charity.org,04587 374725,,,,,,0,,,,Reuse,synthetic_sample_data
608,Charity,New Leaf Support Network (Bristol),96 Sample Street,Bristol,G5 8HL,51.5776947,-2.7316019,https://www.example-charity.org,contact.608@example-charity.org,02818 454820,,,,94.1,,1,,,,Reuse,synthetic_sample_data
609,Charity,New Leaf Outreach (Coventry),110 Sample Street,Coventry,R7 6KT,52.2764133,-1.6263703,https://www.example-charity.org,contact.609@example-charity.org,04107 300992,,,,24.5,,0,,,,Reuse,synthetic_sample_data
610,Charity,Compass Outreach (Southampton),150 Sample Street,Southampton,H1 5EQ,50.9358978,-1.2980694,https://www.example-charity.org,contact.610@example-charity.org,03434 443598,,,,20.9,,0,,,,Reuse,synthetic_sample_data
611,Charity,New Leaf Foundation (Newcastle),119 Sample Street,Newcastle,U9 6PQ,55.0655992,-1.5833341,https://www.example-charity.org,contact.611@example-charity.org,07358 887803,,,,,,1,,,,Reuse,synthetic_sample_data
612,Charity,Forward Support Network (Nottingham),116 Sample Street,Nottingham,M1 4HG,53.0131529,-1.093405,https://www.example-charity.org,contact.612@example-charity.org,05396 709418,,,,39.6,,1,,,,Reuse,synthetic_sample_data
613,Charity,Lighthouse Reuse Store (Liverpool),91 Sample Street,Liverpool,Y2 5OQ,53.5250127,-2.9701889,https://www.example-charity.org,contact.613@example-charity.org,02388 240855,,,,,,0,,,,Reuse,synthetic_sample_data
614,Charity,Forward Support Network (Newcastle),7 Sample Street,Newcastle,L8 6IM,54.9819786,-1.6668878,https://www.example-charity.org,contact.614@example-charity.org,08086 528818,,,,,,0,,,,Reuse,synthetic_sample_data
615,Charity,Second Chance Reuse Store (Bristol),31 Sample Street,Bristol,R2 5HD,51.4981065,-2.6301721,https://www.example-charity.org,contact.615@example-charity.org,09220 637700,,,,,,0,,,,Reuse,synthetic_sample_data
616,Charity,Lighthouse Reuse Store (Nottingham),36 Sample Street,Nottingham,Y5 4WT,52.864892,-1.2491061,https://www.example-charity.org,contact.616@example-charity.org,05959 881410,,,,75.2,,1,,,,Reuse,synthetic_sample_data
617,Charity,Lighthouse Outreach (London),195 Sample Street,London,S1 8UQ,51.5884228,-0.1932464,https://www.example-charity.org,contact.617@example-charity.org,07616 525468,,,,86.5,,0,,,,Reuse,synthetic_sample_data
618,Charity,Bridge Foundation (Leeds),110 Sample Street,Leeds,O6 2KG,53.8678008,-1.6361375,https://www.example-charity.org,contact.618@example-charity.org,08679 857607,,,,69.8,,0,,,,Reuse,synthetic_sample_data
619,Charity,Lighthouse Community Trust (Newcastle),91 Sample Street,Newcastle,X1 8ZV,54.9632916,-1.600266,https://www.example-charity.org,contact.619@example-charity.org,03102 420415,,,,,,1,,,,Reuse,synthetic_sample_data
620,Charity,Together Reuse Store (Liverpool),146 Sample Street,Liverpool,A1 3EK,53.4641288,-3.0205894,https://www.example-charity.org,contact.620@example-charity.org,06342 715467,,,,60.3,,1,,,,Reuse,synthetic_sample_data
621,Charity,Together Support Network (Liverpool),24 Sample Street,Liverpool,D6 8UJ,53.3196614,-3.0244092,https://www.example-charity.org,contact.621@example-charity.org,04085 597840,,,,,,0,,,,Reuse,synthetic_sample_data
622,Charity,Hope Community Trust (London),169 Sample Street,London,M5 4HJ,51.6053424,-0.0967908,https://www.example-charity.org,contact.622@example-charity.org,04260 172866,,,,,,1,,,,Reuse,synthetic_sample_data
623,Charity,Lighthouse Outreach (London),123 Sample Street,London,F2 3RN,51.4679957,-0.2744859,https://www.example-charity.org,contact.623@example-charity.org,07731 510103,,,,38.9,,0,,,,Reuse,synthetic_sample_data
624,Charity,Forward Community Trust (Birmingham),2 Sample Street,Birmingham,G9 8IG,52.5973347,-1.9474728,https://www.example-charity.org,contact.624@example-charity.org,06084 716029,,,,44.6,,1,,,,Reuse,synthetic_sample_data
625,Charity,Steppingstone Support Network (Southampton),117 Sample Street,Southampton,S1 2JU,51.0019697,-1.396643,https://www.example-charity.org,contact.625@example-charity.org,08539 585171,,,,,,1,,,,Reuse,synthetic_sample_data
626,Charity,New Leaf Support Network (Liverpool),47 Sample Street,Liverpool,T7 8MV,53.4423083,-2.8986046,https://www.example-charity.org,contact.626@example-charity.org,05081 288301,,,,9.6,,0,,,,Reuse,synthetic_sample_data
627,Charity,Together Reuse Store (Leeds),142 Sample Street,Leeds,X4 8NY,53.9164625,-1.6517203,https://www.example-charity.org,contact.627@example-charity.org,02093 831952,,,,,,1,,,,Reuse,synthetic_sample_data
628,Charity,Lighthouse Support Network (Manchester),7 Sample Street,Manchester,I4 9BO,53.5574191,-2.2412815,https://www.example-charity.org,contact.628@example-charity.org,08388 272846,,,,,,1,,,,Reuse,synthetic_sample_data
629,Charity,Bridge Support Network (Liverpool),192 Sample Street,Liverpool,I2 3KV,53.3614973,-3.0217974,https://www.example-charity.org,contact.629@example-charity.org,01618 111258,,,,,,1,,,,Reuse,synthetic_sample_data
630,Charity,Forward Community Trust (Manchester),26 Sample Street,Manchester,I3 3AT,53.3555646,-2.1954932,https://www.example-charity.org,contact.630@example-charity.org,08713 960279,,,,,,0,,,,Reuse,synthetic_sample_data
631,Charity,Hope Charity Shop (Nottingham),9 Sample Street,Nottingham,O6 3GW,53.0272339,-1.257564,https://www.example-charity.org,contact.631@example-charity.org,05476 260952,,,,53.2,,1,,,,Reuse,synthetic_sample_data
632,Charity,Together Charity Shop (Coventry),2 Sample Street,Coventry,W5 8BT,52.2711268,-1.4792629,https://www.example-charity.org,contact.632@example-charity.org,02684 509593,,,,,,1,,,,Reuse,synthetic_sample_data
633,Charity,Bridge Community Trust (Leeds),175 Sample Street,Leeds,N1 1KG,53.9294462,-1.5867066,https://www.example-charity.org,contact.633@example-charity.org,02497 116817,,,,22.1,,0,,,,Reuse,synthetic_sample_data
634,Charity,Haven Foundation (Reading),160 Sample Street,Reading,K6 9UG,51.3546649,-1.0779858,https://www.example-charity.org,contact.634@example-charity.org,02764 955244,,,,,,1,,,,Reuse,synthetic_sample_data
635,Charity,Lighthouse Reuse Store (Liverpool),118 Sample Street,Liverpool,M6 1MG,53.2946412,-3.077466,https://www.example-charity.org,contact.635@example-charity.org,03844 115722,,,,,,1,,,,Reuse,synthetic_sample_data
636,Charity,Bridge Support Network (Reading),146 Sample Street,Reading,T8 2WR,51.4914728,-1.1149183,https://www.example-charity.org,contact.636@example-charity.org,05940 904829,,,,,,0,,,,Reuse,synthetic_sample_data
637,Charity,Haven Charity Shop (Southampton),5 Sample Street,Southampton,F6 8CK,50.8570063,-1.3651378,https://www.example-charity.org,contact.637@example-charity.org,03177 448176,,,,58.5,,1,,,,Reuse,synthetic_sample_data
638,Charity,Steppingstone Charity Shop (Nottingham),110 Sample Street,Nottingham,A2 5HX,52.9969776,-1.2383724,https://www.example-charity.org,contact.638@example-charity.org,01217 343904,,,,62.0,,0,,,,Reuse,synthetic_sample_data
639,Charity,New Leaf Support Network (Birmingham),35 Sample Street,Birmingham,B4 8XK,52.4485571,-1.9514156,https://www.example-charity.org,contact.639@example-charity.org,04348 773226,,,,,,0,,,,Reuse,synthetic_sample_data
640,Charity,Compass Outreach (Nottingham),139 Sample Street,Nottingham,X6 6HG,53.0423339,-1.183632,https://www.example-charity.org,contact.640@example-charity.org,01388 340134,,,,,,0,,,,Reuse,synthetic_sample_data
641,Charity,Haven Foundation (Reading),50 Sample Street,Reading,O1 2PC,51.5131834,-1.0613668,https://www.example-charity.org,contact.641@example-charity.org,06269 292461,,,,,,0,,,,Reuse,synthetic_sample_data
642,Charity,Together Outreach (Leeds),80 Sample Street,Leeds,Q2 7XO,53.6884683,-1.6469973,https://www.example-charity.org,contact.642@example-charity.org,04348 347789,,,,,,0,,,,Reuse,synthetic_sample_data
643,Charity,Compass Reuse Store (Leeds),102 Sample Street,Leeds,G5 8CL,53.778005,-1.5173446,https://www.example-charity.org,contact.643@example-charity.org,08344 766478,,,,,,1,,,,Reuse,synthetic_sample_data
644,Charity,Haven Outreach (Newcastle),110 Sample Street,Newcastle,Z8 1YM,54.9551092,-1.5849817,https://www.example-charity.org,contact.644@example-charity.org,03553 959416,,,,75.9,,1,,,,Reuse,synthetic_sample_data
645,Charity,New Leaf Reuse Store (Southampton),156 Sample Street,Southampton,J8 5MR,50.9208593,-1.3885444,https://www.example-charity.org,contact.645@example-charity.org,07233 586173,,,,,,1,,,,Reuse,synthetic_sample_data
646,Charity,Bridge Furniture Project (Birmingham),102 Sample Street,Birmingham,X6 8MN,52.550659,-1.9816853,https://www.example-charity.org,contact.646@example-charity.org,01210 625021,,,,37.3,,1,,,,Reuse,synthetic_sample_data
647,Charity,Haven Furniture Project (Bristol),66 Sample Street,Bristol,S3 4YN,51.4968146,-2.5614073,https://www.example-charity.org,contact.647@example-charity.org,03039 503519,,,,75.2,,1,,,,Reuse,synthetic_sample_data
648,Charity,Lighthouse Charity Shop (Nottingham),9 Sample Street,Nottingham,M7 4HP,53.0175385,-1.1176061,https://www.example-charity.org,contact.648@example-charity.org,01945 782524,,,,36.1,,0,,,,Reuse,synthetic_sample_data
649,Charity,Steppingstone Support Network (Coventry),24 Sample Street,Coventry,H3 1DY,52.4565027,-1.6253347,https://www.example-charity.org,contact.649@example-charity.org,03414 366640,,,,91.7,,1,,,,Reuse,synthetic_sample_data
650,Charity,Together Community Trust (Coventry),169 Sample Street,Coventry,N5 5QR,52.4326481,-1.3994013,https://www.example-charity.org,contact.650@example-charity.org,07929 273878,,,,58.6,,1,,,,Reuse,synthetic_sample_data
651,Charity,Steppingstone Outreach (Coventry),179 Sample Street,Coventry,E5 4XM,52.5176254,-1.6369178,https://www.example-charity.org,contact.651@example-charity.org,06642 953779,,,,,,0,,,,Reuse,synthetic_sample_data
652,Charity,Haven Foundation (Newcastle),48 Sample Street,Newcastle,J7 3FL,54.8287736,-1.7468476,https://www.example-charity.org,contact.652@example-charity.org,07829 786315,,,,19.8,,0,,,,Reuse,synthetic_sample_data
653,Charity,Bridge Community Trust (Nottingham),113 Sample Street,Nottingham,X3 4IN,53.089345,-1.1729018,https://www.example-charity.org,contact.653@example-charity.org,04292 161847,,,,62.4,,0,,,,Reuse,synthetic_sample_data
654,Charity,Compass Furniture Project (Manchester),195 Sample Street,Manchester,S4 8PV,53.4187377,-2.2792814,https://www.example-charity.org,contact.654@example-charity.org,06605 131107,,,,,,0,,,,Reuse,synthetic_sample_data
655,Charity,Steppingstone Outreach (Bristol),134 Sample Street,Bristol,G9 1MT,51.5300396,-2.735732,https://www.example-charity.org,contact.655@example-charity.org,01685 201546,,,,76.1,,1,,,,Reuse,synthetic_sample_data
656,Charity,Lighthouse Reuse Store (Newcastle),15 Sample Street,Newcastle,H6 7MT,55.0553735,-1.5864885,https://www.example-charity.org,contact.656@example-charity.org,06620 430536,,,,87.3,,0,,,,Reuse,synthetic_sample_data
657,Charity,New Leaf Furniture Project (London),176 Sample Street,London,I4 6OT,51.4944758,-0.0683075,https://www.example-charity.org,contact.657@example-charity.org,03013 656405,,,,47.5,,1,,,,Reuse,synthetic_sample_data
658,Charity,Lighthouse Furniture Project (Reading),125 Sample Street,Reading,Z6 8HT,51.3606805,-0.8322456,https://www.example-charity.org,contact.658@example-charity.org,06901 147976,,,,,,0,,,,Reuse,synthetic_sample_data
659,Charity,Forward Charity Shop (Sheffield),134 Sample Street,Sheffield,M5 4WE,53.3594749,-1.340655,https://www.example-charity.org,contact.659@example-charity.org,02645 869946,,,,78.5,,0,,,,Reuse,synthetic_sample_data
660,Charity,Together Outreach (Birmingham),62 Sample Street,Birmingham,O2 8VR,52.4855775,-2.014273,https://www.example-charity.org,contact.660@example-charity.org,08648 276216,,,,,,0,,,,Reuse,synthetic_sample_data
661,Charity,Hope Community Trust (Reading),171 Sample Street,Reading,Y5 4XI,51.5142727,-1.0964591,https://www.example-charity.org,contact.661@example-charity.org,06349 502118,,,,,,0,,,,Reuse,synthetic_sample_data
662,Charity,Forward Furniture Project (Reading),191 Sample Street,Reading,S2 6MW,51.3450269,-0.967737,https://www.example-charity.org,contact.662@example-charity.org,06452 334677,,,,38.2,,1,,,,Reuse,synthetic_sample_data
663,Charity,Second Chance Furniture Project (Leeds),33 Sample Street,Leeds,X4 2SL,53.7178653,-1.664393,https://www.example-charity.org,contact.663@example-charity.org,02460 456765,,,,95.4,,0,,,,Reuse,synthetic_sample_data
664,Charity,Haven Support Network (Bristol),152 Sample Street,Bristol,L3 9VT,51.3230655,-2.5772191,https://www.example-charity.org,contact.664@example-charity.org,06237 908746,,,,,,1,,,,Reuse,synthetic_sample_data
665,Charity,New Leaf Outreach (London),73 Sample Street,London,H8 8ET,51.5188879,-0.1396192,https://www.example-charity.org,contact.665@example-charity.org,05863 977885,,,,,,0,,,,Reuse,synthetic_sample_data
666,Charity,Second Chance Reuse Store (Southampton),16 Sample Street,Southampton,G8 5WM,50.8557418,-1.4036866,https://www.example-charity.org,contact.666@example-charity.org,08836 761732,,,,33.3,,0,,,,Reuse,synthetic_sample_data
667,Charity,Hope Outreach (Coventry),6 Sample Street,Coventry,P7 5VF,52.5371299,-1.6021785,https://www.example-charity.org,contact.667@example-charity.org,03933 998397,,,,,,1,,,,Reuse,synthetic_sample_data
668,Charity,Haven Support Network (Liverpool),180 Sample Street,Liverpool,X5 5WG,53.4617696,-2.8445057,https://www.example-charity.org,contact.668@example-charity.org,02176 653485,,,,39.4,,0,,,,Reuse,synthetic_sample_data
669,Charity,Hope Outreach (Sheffield),124 Sample Street,Sheffield,U3 3OW,53.4567799,-1.4459849,https://www.example-charity.org,contact.669@example-charity.org,05981 579757,,,,,,0,,,,Reuse,synthetic_sample_data
670,Charity,Hope Reuse Store (Leeds),44 Sample Street,Leeds,Z3 7NV,53.7162409,-1.4745852,https://www.example-charity.org,contact.670@example-charity.org,02670 811267,,,,9.6,,1,,,,Reuse,synthetic_sample_data
671,Charity,Together Charity Shop (Birmingham),31 Sample Street,Birmingham,N3 7HB,52.619719,-2.0051959,https://www.example-charity.org,contact.671@example-charity.org,06545 722217,,,,,,1,,,,Reuse,synthetic_sample_data
672,Charity,Haven Outreach (Bristol),114 Sample Street,Bristol,O7 5UU,51.5108952,-2.4515334,https://www.example-charity.org,contact.672@example-charity.org,02468 915509,,,,,,0,,,,Reuse,synthetic_sample_data
673,Charity,Together Community Trust (Manchester),25 Sample Street,Manchester,S8 5WX,53.3555911,-2.2458345,https://www.example-charity.org,contact.673@example-charity.org,01377 715357,,,,18.1,,1,,,,Reuse,synthetic_sample_data
674,Charity,New Leaf Furniture Project (Reading),6 Sample Street,Reading,W9 3MW,51.5151211,-1.038591,https://www.example-charity.org,contact.674@example-charity.org,06328 166582,,,,,,1,,,,Reuse,synthetic_sample_data
675,Charity,Second Chance Outreach (Manchester),115 Sample Street,Manchester,D3 3AR,53.4864703,-2.2171835,https://www.example-charity.org,contact.675@example-charity.org,04399 790573,,,,12.3,,0,,,,Reuse,synthetic_sample_data
676,Charity,Together Reuse Store (Southampton),44 Sample Street,Southampton,D9 5LR,50.821569,-1.5060369,https://www.example-charity.org,contact.676@example-charity.org,01573 188720,,,,,,0,,,,Reuse,synthetic_sample_data
677,Charity,Together Outreach (Leeds),178 Sample Street,Leeds,R8 3SP,53.74098,-1.4152356,https://www.example-charity.org,contact.677@example-charity.org,05807 791176,,,,,,1,,,,Reuse,synthetic_sample_data
678,Charity,Second Chance Charity Shop (Southampton),35 Sample Street,Southampton,B4 3JG,50.9211628,-1.4914481,https://www.example-charity.org,contact.678@example-charity.org,01732 348617,,,,21.6,,1,,,,Reuse,synthetic_sample_data
679,Charity,Second Chance Foundation (Bristol),66 Sample Street,Bristol,M3 7OC,51.3430476,-2.5512062,https://www.example-charity.org,contact.679@example-charity.org,05177 373336,,,,94.0,,0,,,,Reuse,synthetic_sample_data
680,Charity,Compass Charity Shop (Nottingham),81 Sample Street,Nottingham,L9 3NE,52.8659289,-1.1192295,https://www.example-charity.org,contact.680@example-charity.org,04156 849149,,,,43.4,,0,,,,Reuse,synthetic_sample_data
681,Charity,Together Furniture Project (Southampton),200 Sample Street,Southampton,C6 2LK,50.8339493,-1.4733624,https://www.example-charity.org,contact.681@example-charity.org,09984 526541,,,,,,0,,,,Reuse,synthetic_sample_data
682,Charity,Bridge Support Network (Bristol),151 Sample Street,Bristol,D3 9XJ,51.307459,-2.6247532,https://www.example-charity.org,contact.682@example-charity.org,02720 920755,,,,49.0,,1,,,,Reuse,synthetic_sample_data
683,Charity,Compass Foundation (Coventry),190 Sample Street,Coventry,F6 7FL,52.4284474,-1.585101,https://www.example-charity.org,contact.683@example-charity.org,02623 150293,,,,78.9,,1,,,,Reuse,synthetic_sample_data
